Date,Start Time,Value,Year
9/24/2016,1100,3.788960469,2016
9/24/2016,1200,2.091656522,2016
9/24/2016,1300,4.299440089,2016
9/24/2016,1400,20.07655577,2016
9/24/2016,1500,2.069101549,2016
9/24/2016,1600,5.048506693,2016
9/24/2016,1700,1.128752224,2016
9/24/2016,1800,11.97710905,2016
9/24/2016,1900,5.673050553,2016
9/24/2016,2000,20.46107665,2016
9/24/2016,2100,16.66755666,2016
9/24/2016,2200,2.695564766,2016
9/24/2016,2300,13.12859929,2016
9/25/2016,0,1.562164113,2016
9/25/2016,100,3.616404228,2016
9/25/2016,200,6.806293001,2016
9/25/2016,300,6.92473681,2016
9/25/2016,400,8.571668705,2016
9/25/2016,500,8.672910407,2016
9/25/2016,600,9.764852446,2016
9/25/2016,700,2.398431311,2016
9/25/2016,800,18.34395901,2016
9/25/2016,900,7.7803799,2016
9/25/2016,1000,12.04172093,2016
9/25/2016,1100,17.38716367,2016
9/25/2016,1200,11.51344456,2016
9/25/2016,1300,1.101341556,2016
9/25/2016,1400,5.905001865,2016
9/25/2016,1500,15.01961296,2016
9/25/2016,1600,1.527955593,2016
9/25/2016,1700,0.640933156,2016
9/25/2016,1800,4.31433513,2016
9/25/2016,1900,12.26009455,2016
9/25/2016,2000,9.906713412,2016
9/25/2016,2100,3.786004905,2016
9/25/2016,2200,8.975899694,2016
9/25/2016,2300,11.65322287,2016
9/26/2016,0,2.779321459,2016
9/26/2016,100,14.26743719,2016
9/26/2016,200,3.284621834,2016
9/26/2016,300,3.136566182,2016
9/26/2016,400,8.083923699,2016
9/26/2016,500,0.029577482,2016
9/26/2016,600,14.924151,2016
9/26/2016,700,9.605998573,2016
9/26/2016,800,8.462718661,2016
9/26/2016,900,20.94097329,2016
9/26/2016,1000,14.88588631,2016
9/26/2016,1100,13.86196375,2016
9/26/2016,1200,2.893536726,2016
9/26/2016,1300,6.82114993,2016
9/26/2016,1400,1.979838368,2016
9/26/2016,1500,13.99801381,2016
9/26/2016,1600,12.34146955,2016
9/26/2016,1700,5.823225315,2016
9/26/2016,1800,7.592595031,2016
9/26/2016,1900,3.083155286,2016
9/26/2016,2000,0.683133341,2016
9/26/2016,2100,13.54207265,2016
9/26/2016,2200,11.11747247,2016
9/26/2016,2300,7.404878606,2016
9/27/2016,0,3.45362871,2016
9/27/2016,100,0.913192315,2016
9/27/2016,200,8.543797797,2016
9/27/2016,300,11.42876053,2016
9/27/2016,400,3.438472461,2016
9/27/2016,500,3.013587098,2016
9/27/2016,600,5.565067869,2016
9/27/2016,700,3.912987583,2016
9/27/2016,800,0.441259996,2016
9/27/2016,900,8.605535425,2016
9/27/2016,1000,8.050591872,2016
9/27/2016,1100,0.955787313,2016
9/27/2016,1200,14.3122178,2016
9/27/2016,1300,12.23567446,2016
9/27/2016,1400,11.77573537,2016
9/27/2016,1500,11.3356161,2016
9/27/2016,1600,5.601992363,2016
9/27/2016,1700,3.802817608,2016
9/27/2016,1800,1.455495391,2016
9/27/2016,1900,9.636710029,2016
9/27/2016,2000,5.216573307,2016
9/27/2016,2100,6.972544678,2016
9/27/2016,2200,6.519524994,2016
9/27/2016,2300,17.87592106,2016
9/28/2016,0,14.15444526,2016
9/28/2016,100,1.204398703,2016
9/28/2016,200,6.098538497,2016
9/28/2016,300,6.664580601,2016
9/28/2016,400,11.96963435,2016
9/28/2016,500,11.8614324,2016
9/28/2016,600,13.94065701,2016
9/28/2016,700,15.30378171,2016
9/28/2016,800,11.98883118,2016
9/28/2016,900,20.93255369,2016
9/28/2016,1000,3.220466727,2016
9/28/2016,1100,6.769962972,2016
9/28/2016,1200,16.15245245,2016
9/28/2016,1300,16.08648115,2016
9/28/2016,1400,9.131394879,2016
9/28/2016,1500,3.40091507,2016
9/28/2016,1600,10.65585753,2016
9/28/2016,1700,2.579922928,2016
9/28/2016,1800,5.776405935,2016
9/28/2016,1900,13.75778485,2016
9/28/2016,2000,7.738454989,2016
9/28/2016,2100,3.773021324,2016
9/28/2016,2200,0.227776942,2016
9/28/2016,2300,0.505495796,2016
9/29/2016,0,1.995860991,2016
9/29/2016,100,0.418185464,2016
9/29/2016,200,15.7885033,2016
9/29/2016,300,5.986631152,2016
9/29/2016,400,11.34809178,2016
9/29/2016,500,10.42830622,2016
9/29/2016,600,25.32520118,2016
9/29/2016,700,8.275523676,2016
9/29/2016,800,4.561209946,2016
9/29/2016,900,4.408000726,2016
9/29/2016,1000,2.635530522,2016
9/29/2016,1100,6.885545888,2016
9/29/2016,1200,5.867581902,2016
9/29/2016,1300,6.226822992,2016
9/29/2016,1400,8.811625962,2016
9/29/2016,1500,4.114159784,2016
9/29/2016,1600,19.46076961,2016
9/29/2016,1700,15.41984983,2016
9/29/2016,1800,7.081148801,2016
9/29/2016,1900,0.824751022,2016
9/29/2016,2000,1.61767871,2016
9/29/2016,2100,0.896229958,2016
9/29/2016,2200,4.821267437,2016
9/29/2016,2300,5.140732686,2016
9/30/2016,0,0.935365082,2016
9/30/2016,100,5.018724578,2016
9/30/2016,200,7.207203209,2016
9/30/2016,300,11.5800975,2016
9/30/2016,400,4.333334201,2016
9/30/2016,500,0.476750639,2016
9/30/2016,600,16.45220223,2016
9/30/2016,700,1.062253187,2016
9/30/2016,800,3.344891622,2016
9/30/2016,900,4.978886949,2016
9/30/2016,1000,15.97883201,2016
9/30/2016,1100,0.970833333,2016
9/30/2016,1200,5.997811798,2016
9/30/2016,1300,4.247070998,2016
9/30/2016,1400,4.226939925,2016
9/30/2016,1500,8.452327498,2016
9/30/2016,1600,2.795132784,2016
9/30/2016,1700,1.351463217,2016
9/30/2016,1800,16.36413113,2016
9/30/2016,1900,10.22156389,2016
9/30/2016,2000,7.442667822,2016
9/30/2016,2100,2.554084777,2016
9/30/2016,2200,1.649880578,2016
9/30/2016,2300,5.135266504,2016
10/1/2016,0,1.726023003,2016
10/1/2016,100,4.557184271,2016
10/1/2016,200,15.84104336,2016
10/1/2016,300,5.637111593,2016
10/1/2016,400,16.6638728,2016
10/1/2016,500,12.5569503,2016
10/1/2016,600,8.14598747,2016
10/1/2016,700,11.82340328,2016
10/1/2016,800,9.973049431,2016
10/1/2016,900,1.159113815,2016
10/1/2016,1000,6.878656727,2016
10/1/2016,1100,11.21368331,2016
10/1/2016,1200,3.595553899,2016
10/1/2016,1300,2.065238369,2016
10/1/2016,1400,7.143401465,2016
10/1/2016,1500,13.09146257,2016
10/1/2016,1600,8.559384292,2016
10/1/2016,1700,9.446288626,2016
10/1/2016,1800,0.496746405,2016
10/1/2016,1900,13.34864443,2016
10/1/2016,2000,6.03485421,2016
10/1/2016,2100,19.21662613,2016
10/1/2016,2200,12.65847568,2016
10/1/2016,2300,13.14576758,2016
10/2/2016,0,8.627442923,2016
10/2/2016,100,1.656225504,2016
10/2/2016,200,1.286572992,2016
10/2/2016,300,10.97117684,2016
10/2/2016,400,13.19368648,2016
10/2/2016,500,0.464554782,2016
10/2/2016,600,13.91319866,2016
10/2/2016,700,9.577057959,2016
10/2/2016,800,7.144713277,2016
10/2/2016,900,5.939918032,2016
10/2/2016,1000,24.92696624,2016
10/2/2016,1100,16.31822708,2016
10/2/2016,1200,1.482028644,2016
10/2/2016,1300,11.55749859,2016
10/2/2016,1400,10.76838648,2016
10/2/2016,1500,20.23238329,2016
10/2/2016,1600,13.67349694,2016
10/2/2016,1700,2.865676062,2016
10/2/2016,1800,17.20603888,2016
10/2/2016,1900,6.472213054,2016
10/2/2016,2000,2.298813414,2016
10/2/2016,2100,12.58170279,2016
10/2/2016,2200,10.55407007,2016
10/2/2016,2300,7.755568978,2016
10/3/2016,0,10.75082258,2016
10/3/2016,100,1.795700914,2016
10/3/2016,200,1.054879614,2016
10/3/2016,300,1.754270185,2016
10/3/2016,400,8.158894122,2016
10/3/2016,500,4.238195759,2016
10/3/2016,600,9.433443702,2016
10/3/2016,700,10.45655668,2016
10/3/2016,800,13.82129387,2016
10/3/2016,900,3.846376695,2016
10/3/2016,1000,14.35344094,2016
10/3/2016,1100,4.455605213,2016
10/3/2016,1200,7.874043382,2016
10/3/2016,1300,0.884390695,2016
10/3/2016,1400,14.42306906,2016
10/3/2016,1500,2.347108921,2016
10/3/2016,1600,15.10458326,2016
10/3/2016,1700,1.221828367,2016
10/3/2016,1800,4.198390318,2016
10/3/2016,1900,5.636379145,2016
10/3/2016,2000,14.04477862,2016
10/3/2016,2100,10.73644804,2016
10/3/2016,2200,6.495942617,2016
10/3/2016,2300,6.480375813,2016
10/4/2016,0,3.344947427,2016
10/4/2016,100,4.398817605,2016
10/4/2016,200,12.70221079,2016
10/4/2016,300,2.416049342,2016
10/4/2016,400,0.313127234,2016
10/4/2016,500,0.267768149,2016
10/4/2016,600,5.373271421,2016
10/4/2016,700,17.26818951,2016
10/4/2016,800,15.58583585,2016
10/4/2016,900,3.39845196,2016
10/4/2016,1000,1.481927482,2016
10/4/2016,1100,2.949174969,2016
10/4/2016,1200,10.3606746,2016
10/4/2016,1300,17.30750724,2016
10/4/2016,1400,13.83950117,2016
10/4/2016,1500,7.938074196,2016
10/4/2016,1600,7.781250149,2016
10/4/2016,1700,1.00879137,2016
10/4/2016,1800,12.90974804,2016
10/4/2016,1900,7.055783709,2016
10/4/2016,2000,6.198588873,2016
10/4/2016,2100,9.501766471,2016
10/4/2016,2200,11.19199767,2016
10/4/2016,2300,19.78387095,2016
10/5/2016,0,0.60566928,2016
10/5/2016,100,4.05878659,2016
10/5/2016,200,4.766744897,2016
10/5/2016,300,13.25235508,2016
10/5/2016,400,0.846457892,2016
10/5/2016,500,9.721365195,2016
10/5/2016,600,5.336071406,2016
10/5/2016,700,16.13092765,2016
10/5/2016,800,5.5327999,2016
10/5/2016,900,2.696294449,2016
10/5/2016,1000,9.507575452,2016
10/5/2016,1100,16.18055345,2016
10/5/2016,1200,14.17470952,2016
10/5/2016,1300,2.948285528,2016
10/5/2016,1400,18.35315707,2016
10/5/2016,1500,2.60289852,2016
10/5/2016,1600,1.376539542,2016
10/5/2016,1700,5.086848945,2016
10/5/2016,1800,11.23827603,2016
10/5/2016,1900,16.75067,2016
10/5/2016,2000,0.996302729,2016
10/5/2016,2100,2.928230742,2016
10/5/2016,2200,2.642603264,2016
10/5/2016,2300,11.57339886,2016
10/6/2016,0,4.865374962,2016
10/6/2016,100,10.66806018,2016
10/6/2016,200,6.334502819,2016
10/6/2016,300,1.610449636,2016
10/6/2016,400,10.09092736,2016
10/6/2016,500,6.939610749,2016
10/6/2016,600,14.99958481,2016
10/6/2016,700,25.22351102,2016
10/6/2016,800,15.40343218,2016
10/6/2016,900,5.84453839,2016
10/6/2016,1000,7.205246133,2016
10/6/2016,1100,3.087839771,2016
10/6/2016,1200,1.802898562,2016
10/6/2016,1300,10.34974987,2016
10/6/2016,1400,3.885061221,2016
10/6/2016,1500,10.53152669,2016
10/6/2016,1600,5.548800406,2016
10/6/2016,1700,6.588847634,2016
10/6/2016,1800,3.037213125,2016
10/6/2016,1900,5.727167862,2016
10/6/2016,2000,7.778743687,2016
10/6/2016,2100,4.581138353,2016
10/6/2016,2200,0.48113776,2016
10/6/2016,2300,10.52833514,2016
10/7/2016,0,9.475714271,2016
10/7/2016,100,2.269556816,2016
10/7/2016,200,5.441386119,2016
10/7/2016,300,8.862072552,2016
10/7/2016,400,1.570153579,2016
10/7/2016,500,0.438847329,2016
10/7/2016,600,4.433542816,2016
10/7/2016,700,10.42028067,2016
10/7/2016,800,0.818377203,2016
10/7/2016,900,6.840961564,2016
10/7/2016,1000,14.58456811,2016
10/7/2016,1100,0.643833821,2016
10/7/2016,1200,8.335452782,2016
10/7/2016,1300,9.425870781,2016
10/7/2016,1400,7.292065278,2016
10/7/2016,1500,6.703187955,2016
10/7/2016,1600,9.899544323,2016
10/7/2016,1700,0.441072232,2016
10/7/2016,1800,1.671308904,2016
10/7/2016,1900,1.479715263,2016
10/7/2016,2000,11.14300043,2016
10/7/2016,2100,12.6429639,2016
10/7/2016,2200,20.28209885,2016
10/7/2016,2300,29.68101612,2016
10/8/2016,0,3.909916043,2016
10/8/2016,100,12.32251016,2016
10/8/2016,200,6.029154951,2016
10/8/2016,300,11.08683576,2016
10/8/2016,400,1.70391522,2016
10/8/2016,500,9.964831859,2016
10/8/2016,600,2.7642373,2016
10/8/2016,700,11.8768578,2016
10/8/2016,800,5.518605174,2016
10/8/2016,900,8.716507217,2016
10/8/2016,1000,13.92141103,2016
10/8/2016,1100,0.874959052,2016
10/8/2016,1200,0.094497249,2016
10/8/2016,1300,7.957621636,2016
10/8/2016,1400,10.82268002,2016
10/8/2016,1500,2.494668457,2016
10/8/2016,1600,1.772578143,2016
10/8/2016,1700,9.603307898,2016
10/8/2016,1800,8.964070184,2016
10/8/2016,1900,4.485100865,2016
10/8/2016,2000,5.852994789,2016
10/8/2016,2100,14.46624448,2016
10/8/2016,2200,10.29158657,2016
10/8/2016,2300,9.867843648,2016
10/9/2016,0,2.029983435,2016
10/9/2016,100,5.461216042,2016
10/9/2016,200,3.03383206,2016
10/9/2016,300,6.152796639,2016
10/9/2016,400,12.62016422,2016
10/9/2016,500,13.81591843,2016
10/9/2016,600,2.810221676,2016
10/9/2016,700,1.949757913,2016
10/9/2016,800,2.966025185,2016
10/9/2016,900,8.808498,2016
10/9/2016,1000,21.80180423,2016
10/9/2016,1100,8.969771966,2016
10/9/2016,1200,2.979604949,2016
10/9/2016,1300,5.219549465,2016
10/9/2016,1400,0.12920825,2016
10/9/2016,1500,17.8795609,2016
10/9/2016,1600,3.237464242,2016
10/9/2016,1700,7.360376478,2016
10/9/2016,1800,11.14827886,2016
10/9/2016,1900,1.504705105,2016
10/9/2016,2000,1.28306055,2016
10/9/2016,2100,8.099851981,2016
10/9/2016,2200,3.590339824,2016
10/9/2016,2300,18.28197576,2016
10/10/2016,0,3.265099896,2016
10/10/2016,100,7.404646738,2016
10/10/2016,200,5.801449318,2016
10/10/2016,300,16.03054399,2016
10/10/2016,400,5.56121058,2016
10/10/2016,500,6.964570142,2016
10/10/2016,600,0.370980487,2016
10/10/2016,700,8.037870733,2016
10/10/2016,800,12.28797243,2016
10/10/2016,900,1.323384061,2016
10/10/2016,1000,1.612906303,2016
10/10/2016,1100,1.164020408,2016
10/10/2016,1200,12.85041863,2016
10/10/2016,1300,22.11375576,2016
10/10/2016,1400,4.787407088,2016
10/10/2016,1500,13.48560913,2016
10/10/2016,1600,6.537317799,2016
10/10/2016,1700,15.88142074,2016
10/10/2016,1800,6.512155439,2016
10/10/2016,1900,13.87266879,2016
10/10/2016,2000,6.253464147,2016
10/10/2016,2100,1.550893561,2016
10/10/2016,2200,15.50520708,2016
10/10/2016,2300,13.12602293,2016
10/11/2016,0,13.35717847,2016
10/11/2016,100,1.597692601,2016
10/11/2016,200,7.769105489,2016
10/11/2016,300,6.07502122,2016
10/11/2016,400,6.854651139,2016
10/11/2016,500,1.735559219,2016
10/11/2016,600,5.733847303,2016
10/11/2016,700,1.92984678,2016
10/11/2016,800,14.09066913,2016
10/11/2016,900,9.238361018,2016
10/11/2016,1000,4.269587408,2016
10/11/2016,1100,9.920581495,2016
10/11/2016,1200,0.02691962,2016
10/11/2016,1300,0.474522178,2016
10/11/2016,1400,5.860620292,2016
10/11/2016,1500,1.666250673,2016
10/11/2016,1600,5.4987107,2016
10/11/2016,1700,8.469310244,2016
10/11/2016,1800,5.262788479,2016
10/11/2016,1900,8.118112679,2016
10/11/2016,2000,2.944041588,2016
10/11/2016,2100,5.738904729,2016
10/11/2016,2200,3.130711504,2016
10/11/2016,2300,18.60812238,2016
10/12/2016,0,10.77276807,2016
10/12/2016,100,3.350815752,2016
10/12/2016,200,9.918978167,2016
10/12/2016,300,0.654560809,2016
10/12/2016,400,9.562188722,2016
10/12/2016,500,13.88952175,2016
10/12/2016,600,13.91708734,2016
10/12/2016,700,5.871647367,2016
10/12/2016,800,9.709998963,2016
10/12/2016,900,11.50227072,2016
10/12/2016,1000,0.927706592,2016
10/12/2016,1100,8.281389475,2016
10/12/2016,1200,2.272336304,2016
10/12/2016,1300,6.283842191,2016
10/12/2016,1400,7.368574121,2016
10/12/2016,1500,18.38075575,2016
10/12/2016,1600,8.300489119,2016
10/12/2016,1700,3.123819162,2016
10/12/2016,1800,0.067405207,2016
10/12/2016,1900,5.371458466,2016
10/12/2016,2000,6.990265647,2016
10/12/2016,2100,15.30194543,2016
10/12/2016,2200,7.053241514,2016
10/12/2016,2300,17.32831457,2016
10/13/2016,0,6.086517132,2016
10/13/2016,100,7.973258797,2016
10/13/2016,200,0.041007305,2016
10/13/2016,300,7.309485656,2016
10/13/2016,400,4.394041167,2016
10/13/2016,500,2.855467367,2016
10/13/2016,600,0.161444498,2016
10/13/2016,700,7.619865935,2016
10/13/2016,800,9.796077354,2016
10/13/2016,900,4.546598665,2016
10/13/2016,1000,18.66483318,2016
10/13/2016,1100,6.452875045,2016
10/13/2016,1200,12.67496446,2016
10/13/2016,1300,5.099901695,2016
10/13/2016,1400,3.483277627,2016
10/13/2016,1500,1.460917086,2016
10/13/2016,1600,4.944802712,2016
10/13/2016,1700,6.11141879,2016
10/13/2016,1800,6.102978704,2016
10/13/2016,1900,1.855554226,2016
10/13/2016,2000,17.17751337,2016
10/13/2016,2100,19.94458768,2016
10/13/2016,2200,10.92516097,2016
10/13/2016,2300,13.33145033,2016
10/14/2016,0,3.936859772,2016
10/14/2016,100,7.666545555,2016
10/14/2016,200,4.03392306,2016
10/14/2016,300,13.55828225,2016
10/14/2016,400,1.241962447,2016
10/14/2016,500,10.71519022,2016
10/14/2016,600,5.688145025,2016
10/14/2016,700,8.096500439,2016
10/14/2016,800,22.63713443,2016
10/14/2016,900,12.64902856,2016
10/14/2016,1000,9.349133596,2016
10/14/2016,1100,4.021143436,2016
10/14/2016,1200,0.881440252,2016
10/14/2016,1300,10.16582031,2016
10/14/2016,1400,4.137629289,2016
10/14/2016,1500,15.15854033,2016
10/14/2016,1600,9.246178599,2016
10/14/2016,1700,10.44462317,2016
10/14/2016,1800,2.949600343,2016
10/14/2016,1900,5.81364473,2016
10/14/2016,2000,1.744567905,2016
10/14/2016,2100,3.647159708,2016
10/14/2016,2200,12.49387835,2016
10/14/2016,2300,0.965340252,2016
10/15/2016,0,2.867147936,2016
10/15/2016,100,0.799645216,2016
10/15/2016,200,4.874435464,2016
10/15/2016,300,9.368113156,2016
10/15/2016,400,1.572490726,2016
10/15/2016,500,7.233695855,2016
10/15/2016,600,10.53157724,2016
10/15/2016,700,12.11462445,2016
10/15/2016,800,1.900173337,2016
10/15/2016,900,11.40171349,2016
10/15/2016,1000,13.38892551,2016
10/15/2016,1100,12.28141038,2016
10/15/2016,1200,7.285803185,2016
10/15/2016,1300,7.398509821,2016
10/15/2016,1400,6.102988181,2016
10/15/2016,1500,3.066546707,2016
10/15/2016,1600,7.268929533,2016
10/15/2016,1700,15.79070106,2016
10/15/2016,1800,7.980941726,2016
10/15/2016,1900,7.483193487,2016
10/15/2016,2000,0.452196162,2016
10/15/2016,2100,0.07775943,2016
10/15/2016,2200,6.046439975,2016
10/15/2016,2300,10.63439659,2016
10/16/2016,0,5.00797151,2016
10/16/2016,100,7.426566164,2016
10/16/2016,200,6.654582242,2016
10/16/2016,300,2.419679872,2016
10/16/2016,400,8.247804861,2016
10/16/2016,500,0.913748257,2016
10/16/2016,600,12.6582675,2016
10/16/2016,700,4.448766022,2016
10/16/2016,800,2.276576046,2016
10/16/2016,900,20.12019727,2016
10/16/2016,1000,13.5470527,2016
10/16/2016,1100,20.61518526,2016
10/16/2016,1200,10.16047271,2016
10/16/2016,1300,16.80436603,2016
10/16/2016,1400,1.668474113,2016
10/16/2016,1500,13.23487753,2016
10/16/2016,1600,20.68175439,2016
10/16/2016,1700,8.377551921,2016
10/16/2016,1800,5.129849228,2016
10/16/2016,1900,6.804841534,2016
10/16/2016,2000,26.38180836,2016
10/16/2016,2100,16.39803615,2016
10/16/2016,2200,17.11094927,2016
10/16/2016,2300,5.564011072,2016
10/17/2016,0,4.678960666,2016
10/17/2016,100,8.213566954,2016
10/17/2016,200,12.34191096,2016
10/17/2016,300,4.836506775,2016
10/17/2016,400,8.792116991,2016
10/17/2016,500,5.073398408,2016
10/17/2016,600,1.611170907,2016
10/17/2016,700,5.948882565,2016
10/17/2016,800,6.803003798,2016
10/17/2016,900,4.518920517,2016
10/17/2016,1000,3.115324694,2016
10/17/2016,1100,0.364158479,2016
10/17/2016,1200,8.700378863,2016
10/17/2016,1300,9.602180327,2016
10/17/2016,1400,2.649853182,2016
10/17/2016,1500,1.987205167,2016
10/17/2016,1600,0.342838983,2016
10/17/2016,1700,10.84999479,2016
10/17/2016,1800,3.785549386,2016
10/17/2016,1900,5.278172073,2016
10/17/2016,2000,12.11810289,2016
10/17/2016,2100,12.53824966,2016
10/17/2016,2200,5.465174935,2016
10/17/2016,2300,3.070356359,2016
10/18/2016,0,20.16152564,2016
10/18/2016,100,23.52364256,2016
10/18/2016,200,17.19829513,2016
10/18/2016,300,2.422384399,2016
10/18/2016,400,1.639134539,2016
10/18/2016,500,5.313475408,2016
10/18/2016,600,0.197991356,2016
10/18/2016,700,12.41279183,2016
10/18/2016,800,10.53825995,2016
10/18/2016,900,11.82625451,2016
10/18/2016,1000,8.885828977,2016
10/18/2016,1100,0.06197196,2016
10/18/2016,1200,8.395746045,2016
10/18/2016,1300,3.508278421,2016
10/18/2016,1400,9.029695992,2016
10/18/2016,1500,5.58181067,2016
10/18/2016,1600,1.191936933,2016
10/18/2016,1700,10.16903477,2016
10/18/2016,1800,1.221765323,2016
10/18/2016,1900,12.92432793,2016
10/18/2016,2000,1.849085944,2016
10/18/2016,2100,10.91603537,2016
10/18/2016,2200,2.970424582,2016
10/18/2016,2300,19.76472518,2016
10/19/2016,0,22.37717842,2016
10/19/2016,100,5.690762363,2016
10/19/2016,200,8.935778222,2016
10/19/2016,300,14.09545226,2016
10/19/2016,400,0.866337816,2016
10/19/2016,500,2.796318178,2016
10/19/2016,600,7.403745908,2016
10/19/2016,700,21.00801141,2016
10/19/2016,800,8.955599715,2016
10/19/2016,900,3.124210569,2016
10/19/2016,1000,14.99301535,2016
10/19/2016,1100,4.446502786,2016
10/19/2016,1200,10.80118896,2016
10/19/2016,1300,17.44850143,2016
10/19/2016,1400,0.956341213,2016
10/19/2016,1500,10.97262372,2016
10/19/2016,1600,4.22508479,2016
10/19/2016,1700,6.932373344,2016
10/19/2016,1800,8.33218902,2016
10/19/2016,1900,6.531003848,2016
10/19/2016,2000,1.415327108,2016
10/19/2016,2100,10.50844409,2016
10/19/2016,2200,1.384920068,2016
10/19/2016,2300,2.831826502,2016
10/20/2016,0,6.329374046,2016
10/20/2016,100,2.922506841,2016
10/20/2016,200,0.052271423,2016
10/20/2016,300,6.259407668,2016
10/20/2016,400,4.663342581,2016
10/20/2016,500,4.018454809,2016
10/20/2016,600,3.435087243,2016
10/20/2016,700,9.699569196,2016
10/20/2016,800,0.441975109,2016
10/20/2016,900,7.981679803,2016
10/20/2016,1000,20.95676814,2016
10/20/2016,1100,10.01667274,2016
10/20/2016,1200,8.657822922,2016
10/20/2016,1300,18.79666885,2016
10/20/2016,1400,8.695994156,2016
10/20/2016,1500,15.40179363,2016
10/20/2016,1600,3.774506871,2016
10/20/2016,1700,1.865581045,2016
10/20/2016,1800,13.96333911,2016
10/20/2016,1900,8.704825513,2016
10/20/2016,2000,0.643339666,2016
10/20/2016,2100,10.6089418,2016
10/20/2016,2200,6.392767937,2016
10/20/2016,2300,8.191647055,2016
10/21/2016,0,11.80653412,2016
10/21/2016,100,11.33171199,2016
10/21/2016,200,20.08378094,2016
10/21/2016,300,4.290776922,2016
10/21/2016,400,7.99843183,2016
10/21/2016,500,6.635196961,2016
10/21/2016,600,1.414936866,2016
10/21/2016,700,4.059749831,2016
10/21/2016,800,12.51144091,2016
10/21/2016,900,16.90815254,2016
10/21/2016,1000,12.21028363,2016
10/21/2016,1100,2.803892557,2016
10/21/2016,1200,7.424942362,2016
10/21/2016,1300,8.689466137,2016
10/21/2016,1400,9.742899796,2016
10/21/2016,1500,4.489539949,2016
10/21/2016,1600,2.957249319,2016
10/21/2016,1700,4.534741458,2016
10/21/2016,1800,16.69794238,2016
10/21/2016,1900,8.346711874,2016
10/21/2016,2000,4.512067988,2016
10/21/2016,2100,21.09689696,2016
10/21/2016,2200,9.877461435,2016
10/21/2016,2300,2.888085652,2016
10/22/2016,0,9.897833911,2016
10/22/2016,100,5.372817562,2016
10/22/2016,200,1.698675388,2016
10/22/2016,300,1.472390756,2016
10/22/2016,400,5.003643085,2016
10/22/2016,500,6.349634653,2016
10/22/2016,600,11.82274695,2016
10/22/2016,700,2.541045454,2016
10/22/2016,800,4.843588138,2016
10/22/2016,900,7.202493545,2016
10/22/2016,1000,1.622625023,2016
10/22/2016,1100,10.43068253,2016
10/22/2016,1200,6.172502706,2016
10/22/2016,1300,5.419068051,2016
10/22/2016,1400,16.76500238,2016
10/22/2016,1500,2.61038039,2016
10/22/2016,1600,2.704214802,2016
10/22/2016,1700,3.682387237,2016
10/22/2016,1800,14.23706314,2016
10/22/2016,1900,10.64262102,2016
10/22/2016,2000,8.039162561,2016
10/22/2016,2100,17.43731757,2016
10/22/2016,2200,2.839903438,2016
10/22/2016,2300,0.337616011,2016
10/23/2016,0,8.691394624,2016
10/23/2016,100,0.654991412,2016
10/23/2016,200,0.397704287,2016
10/23/2016,300,1.397224743,2016
10/23/2016,400,19.47007215,2016
10/23/2016,500,2.03729406,2016
10/23/2016,600,18.82442168,2016
10/23/2016,700,6.896547626,2016
10/23/2016,800,0.922678828,2016
10/23/2016,900,3.045645905,2016
10/23/2016,1000,10.39170549,2016
10/23/2016,1100,15.06934743,2016
10/23/2016,1200,4.100085419,2016
10/23/2016,1300,4.524891391,2016
10/23/2016,1400,4.308022257,2016
10/23/2016,1500,12.81404447,2016
10/23/2016,1600,6.602970747,2016
10/23/2016,1700,13.39122439,2016
10/23/2016,1800,4.695494355,2016
10/23/2016,1900,2.994394702,2016
10/23/2016,2000,2.646862843,2016
10/23/2016,2100,10.77734719,2016
10/23/2016,2200,3.87226596,2016
10/23/2016,2300,6.531108311,2016
10/24/2016,0,4.989528467,2016
10/24/2016,100,28.77310943,2016
10/24/2016,200,4.365666355,2016
10/24/2016,300,7.676808493,2016
10/24/2016,400,6.585369792,2016
10/24/2016,500,5.186851954,2016
10/24/2016,600,1.812358322,2016
10/24/2016,700,1.944459256,2016
10/24/2016,800,11.31774296,2016
10/24/2016,900,5.738723781,2016
10/24/2016,1000,13.08907559,2016
10/24/2016,1100,11.76031005,2016
10/24/2016,1200,1.269184317,2016
10/24/2016,1300,1.871683885,2016
10/24/2016,1400,7.827467823,2016
10/24/2016,1500,7.801191528,2016
10/24/2016,1600,3.02617703,2016
10/24/2016,1700,16.3514411,2016
10/24/2016,1800,17.17895732,2016
10/24/2016,1900,2.31912458,2016
10/24/2016,2000,7.653908417,2016
10/24/2016,2100,14.40240903,2016
10/24/2016,2200,5.393358618,2016
10/24/2016,2300,23.16554687,2016
10/25/2016,0,10.8761335,2016
10/25/2016,100,5.66133495,2016
10/25/2016,200,5.890196757,2016
10/25/2016,300,2.836304331,2016
10/25/2016,400,1.435160465,2016
10/25/2016,500,19.53016858,2016
10/25/2016,600,9.098348697,2016
10/25/2016,700,4.581097191,2016
10/25/2016,800,12.25678442,2016
10/25/2016,900,3.963866875,2016
10/25/2016,1000,6.664493896,2016
10/25/2016,1100,5.558101472,2016
10/25/2016,1200,19.42407926,2016
10/25/2016,1300,5.429639892,2016
10/25/2016,1400,14.76305943,2016
10/25/2016,1500,0.119903956,2016
10/25/2016,1600,5.481981842,2016
10/25/2016,1700,11.53565704,2016
10/25/2016,1800,1.906119219,2016
